global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
327,81,fr_071353_q00051,green_clock,green clock,24.97286504459828,215,1,1,0.28386014114924685,0,0,goal_reached
328,81,fr_071353_q00109,green_clock,green clock,11.542196189198208,142,1,1,0.35500720225024185,0,0,goal_reached
329,82,fr_071353_q00119,green_and_pink_leafblower,green and pink leafblower,-18.159486448645655,670,0,0,0.14091740692124366,0,0,timeout
330,82,fr_071353_q00155,green_and_pink_leafblower,green and pink leafblower,-34.92389003567902,670,0,0,1.571696446980861,0,0,timeout
331,82,fr_071353_q00109,green_clock,green clock,11.472756389003187,123,1,1,0.3725586373583351,0,0,goal_reached
332,82,fr_071353_q00215,green_and_pink_leafblower,green and pink leafblower,-20.35271656559914,670,0,0,0.3785933443330676,0,0,timeout
333,83,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,16.72711429182803,141,1,1,0.3876494333132705,0,0,goal_reached
334,83,fr_071353_q00150,green_and_pink_leafblower,green and pink leafblower,24.038700825495955,225,1,1,0.41518922206936015,0,0,goal_reached
335,83,fr_071353_q00187,green_and_pink_leafblower,green and pink leafblower,24.598201175605183,197,1,1,0.2975576927402954,0,0,goal_reached
336,83,fr_071353_q00139,green_and_pink_leafblower,green and pink leafblower,12.267120632506757,111,1,1,0.4082656698474972,0,0,goal_reached
337,84,fr_071353_q00161,green_and_pink_leafblower,green and pink leafblower,-1231.4172466443586,670,0,0,2.4095218136894068,0,0,timeout
338,84,fr_071353_q00219,green_and_pink_leafblower,green and pink leafblower,-18.941246171150777,670,0,0,0.2723406245920904,0,0,timeout
339,84,fr_071353_q00008,green_clock,green clock,8.71062246536519,81,1,1,0.3788155732575203,0,0,goal_reached
340,84,fr_071353_q00199,green_and_pink_leafblower,green and pink leafblower,-47.23945717376079,25,0,0,2.2064294583840907,0,1,collision
341,85,fr_071353_q00197,green_and_pink_leafblower,green and pink leafblower,-27.372701553339958,670,0,0,1.4033457258963498,0,0,timeout
342,85,fr_071353_q00069,green_clock,green clock,-46.86715094360511,33,0,0,3.354393927869428,0,1,collision
343,85,fr_071353_q00211,green_and_pink_leafblower,green and pink leafblower,24.252606025339173,201,1,1,0.4008153135971959,0,0,goal_reached
344,85,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,16.470250554231566,140,1,1,0.4287934023682145,0,0,goal_reached
345,86,fr_071353_q00155,green_and_pink_leafblower,green and pink leafblower,24.952137675956422,260,1,1,0.4475952498309986,0,0,goal_reached
346,86,fr_071353_q00187,green_and_pink_leafblower,green and pink leafblower,24.545765163597906,198,1,1,0.3286516961401987,0,0,goal_reached
347,86,fr_071353_q00218,green_and_pink_leafblower,green and pink leafblower,-6.695103011954611,670,0,0,0.1671746999572711,0,0,timeout
348,86,fr_071353_q00148,green_and_pink_leafblower,green and pink leafblower,-14.327769163586332,670,0,0,0.26393633070525574,0,0,timeout
349,87,fr_071353_q00148,green_and_pink_leafblower,green and pink leafblower,-9.946612074348984,670,0,0,0.4488302857462512,0,0,timeout
350,87,fr_071353_q00198,green_and_pink_leafblower,green and pink leafblower,21.79472986563611,171,1,1,0.3040360350764687,0,0,goal_reached
351,87,fr_071353_q00133,green_and_pink_leafblower,green and pink leafblower,16.521952087985802,142,1,1,0.4463451126159065,0,0,goal_reached
352,87,fr_071353_q00001,green_clock,green clock,22.065865059746123,199,1,1,0.4081365447887557,0,0,goal_reached
353,88,fr_071353_q00001,green_clock,green clock,22.14867627171211,200,1,1,0.4024044117181239,0,0,goal_reached
354,88,fr_071353_q00036,green_clock,green clock,-12.775727815414317,670,0,0,0.20971828223043268,0,0,timeout
355,88,fr_071353_q00128,green_and_pink_leafblower,green and pink leafblower,-21.83442034968079,670,0,0,0.3982705938293493,0,0,timeout
356,88,fr_071353_q00217,green_and_pink_leafblower,green and pink leafblower,-12.362690431961145,670,0,0,0.4608382262500148,0,0,timeout
357,89,fr_071353_q00069,green_clock,green clock,-46.81118170511061,33,0,0,3.3129399790582674,0,1,collision
358,89,fr_071353_q00076,green_clock,green clock,11.959102306715193,98,1,1,0.1889119648770809,0,0,goal_reached
359,89,fr_071353_q00161,green_and_pink_leafblower,green and pink leafblower,-5.784527336471944,670,0,0,0.24495484612472998,0,0,timeout
360,89,fr_071353_q00198,green_and_pink_leafblower,green and pink leafblower,21.79944096809421,169,1,1,0.25980667210930414,0,0,goal_reached
361,90,fr_071353_q00069,green_clock,green clock,-46.90722747919171,32,0,0,3.3445378642378043,0,1,collision
362,90,fr_071353_q00197,green_and_pink_leafblower,green and pink leafblower,20.794394152611517,222,1,1,0.44948002245717134,0,0,goal_reached
363,90,fr_071353_q00027,green_clock,green clock,18.5111175718382,148,1,1,0.27650563196217287,0,0,goal_reached
364,90,fr_071353_q00138,green_and_pink_leafblower,green and pink leafblower,-19.86004862785563,670,0,0,0.47580090036305395,0,0,timeout
365,91,fr_071353_q00036,green_clock,green clock,-7.456280764051739,670,0,0,0.11518311986279091,0,0,timeout
366,91,fr_071353_q00109,green_clock,green clock,7.854289537558466,583,1,1,0.342834475001284,0,0,goal_reached
367,91,fr_071353_q00115,green_and_pink_leafblower,green and pink leafblower,-13.801663412919979,670,0,0,0.20881767907542537,0,0,timeout
368,91,fr_071353_q00153,green_and_pink_leafblower,green and pink leafblower,-15.499198149708395,670,0,0,0.31418747652692514,0,0,timeout
369,92,fr_071353_q00198,green_and_pink_leafblower,green and pink leafblower,21.712445069471663,174,1,1,0.22225791690502356,0,0,goal_reached
370,92,fr_071353_q00076,green_clock,green clock,11.32677511784032,98,1,1,0.18906752617024727,0,0,goal_reached
371,92,fr_071353_q00137,green_and_pink_leafblower,green and pink leafblower,-6.161757332403624,670,0,0,0.15992348473054563,0,0,timeout
372,92,fr_071353_q00008,green_clock,green clock,8.48807212392901,82,1,1,0.43232370186382296,0,0,goal_reached
373,93,fr_071353_q00198,green_and_pink_leafblower,green and pink leafblower,21.071496048144493,168,1,1,0.2580968652488406,0,0,goal_reached
374,93,fr_071353_q00109,green_clock,green clock,10.514361087213032,92,1,1,0.383571724758936,0,0,goal_reached
375,93,fr_071353_q00155,green_and_pink_leafblower,green and pink leafblower,25.170063951863227,253,1,1,0.320523522281637,0,0,goal_reached
376,93,fr_071353_q00161,green_and_pink_leafblower,green and pink leafblower,-7.091151043397479,670,0,0,0.374072474978784,0,0,timeout
377,94,fr_071353_q00196,green_and_pink_leafblower,green and pink leafblower,-2.755111988579756,670,0,0,0.3439068852949091,0,0,timeout
