global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
54,13,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,18.37964828771156,226,1,1,0.2317835326994189,0,0,goal_reached
55,13,flightroom_071353_q00,green_clock,green clock,30.6850285673718,248,1,1,0.4884190453665315,0,0,goal_reached
56,13,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,34.85287149076179,336,1,1,0.4675192895779849,0,0,goal_reached
57,14,flightroom_071353_q01,green_clock,green clock,25.7751222029406,594,1,1,0.36848345017643236,0,0,goal_reached
58,14,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-36.453976564607764,151,0,0,0.460178547368873,0,1,collision
59,14,flightroom_071353_q00,green_clock,green clock,31.085798486879547,249,1,1,0.47420138606604273,0,0,goal_reached
60,14,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,30.972269108764607,270,1,1,0.46472826118085536,0,0,goal_reached
61,15,flightroom_071353_q01,green_clock,green clock,-5.573699124391718,670,0,0,0.3888389394913079,0,0,timeout
62,15,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-36.17340187519161,219,0,0,0.39871820042319983,0,1,collision
63,15,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,33.72055638590523,299,1,1,0.45798555975293725,0,0,goal_reached
64,15,flightroom_071353_q00,green_clock,green clock,31.722673378324096,248,1,1,0.4472790808009831,0,0,goal_reached
65,16,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,18.672944692010105,228,1,1,0.24760114098359845,0,0,goal_reached
66,16,flightroom_071353_q00,green_clock,green clock,32.01480672115525,251,1,1,0.44874792119682516,0,0,goal_reached
67,16,flightroom_071353_q01,green_clock,green clock,26.456596034002974,309,1,1,0.32178461727447794,0,0,goal_reached
68,16,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,30.785219671915897,272,1,1,0.47534602740661036,0,0,goal_reached
69,17,flightroom_071353_q00,green_clock,green clock,31.78049316179913,249,1,1,0.4159358328855095,0,0,goal_reached
70,17,flightroom_071353_q01,green_clock,green clock,24.12189995790287,608,1,1,0.3592199232893991,0,0,goal_reached
71,17,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,30.4663195120866,267,1,1,0.49323574190216546,0,0,goal_reached
72,17,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-35.777794558458226,163,0,0,0.44066378153760594,0,1,collision
73,18,flightroom_071353_q00,green_clock,green clock,31.905049855815708,251,1,1,0.4434938857501667,0,0,goal_reached
74,18,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,19.131896165754807,229,1,1,0.18848891590966668,0,0,goal_reached
75,18,flightroom_071353_q01,green_clock,green clock,24.437923746519687,543,1,1,0.38515547456186866,0,0,goal_reached
76,18,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,33.90129729667177,321,1,1,0.4895362137173694,0,0,goal_reached
77,19,flightroom_071353_q00,green_clock,green clock,31.63123742882525,252,1,1,0.4707370539616867,0,0,goal_reached
78,19,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,19.708302435240956,203,1,1,0.20317126081566064,0,0,goal_reached
79,19,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,30.37297570050473,268,1,1,0.4727649644600586,0,0,goal_reached
80,19,flightroom_071353_q01,green_clock,green clock,27.18534116561985,347,1,1,0.3872728890150614,0,0,goal_reached
