iteration,algorithm,mean_return,mean_steps,success_rate,policy_loss,value_loss,entropy,approx_kl,ref_kl,q1_loss,q2_loss,alpha
16,sac,13.590355669211842,220.75,1.0,1.0071465969085693,,,,5.381793022155762,9.274532318115234,9.311967849731445,0.10000000149011612
17,sac,0.09860449267963212,169.25,0.75,0.953204333782196,,,,4.886308670043945,0.26036176085472107,0.2572219669818878,0.10000000149011612
18,sac,2.700567448478516,174.0,0.75,0.9631400108337402,,,,5.45188045501709,0.37939339876174927,0.3781142234802246,0.10000000149011612
19,sac,23.653832498952948,255.75,1.0,0.9521284699440002,,,,4.492800235748291,0.2520447373390198,0.2523545026779175,0.10000000149011612
20,sac,13.69701212629111,296.5,0.75,0.9650179147720337,,,,5.320285797119141,0.13892626762390137,0.13765287399291992,0.10000000149011612
21,sac,11.04019732681744,258.5,0.75,0.9471648931503296,,,,4.547131538391113,0.02313246764242649,0.023357290774583817,0.10000000149011612
22,sac,23.32930516022089,267.25,1.0,0.9767270088195801,,,,3.906196117401123,9.526256561279297,9.529494285583496,0.10000000149011612
23,sac,5.526639503194403,300.75,0.75,1.0012329816818237,,,,5.067563056945801,0.04441674053668976,0.044174302369356155,0.10000000149011612
24,sac,25.13433321148227,278.0,1.0,1.1220221519470215,,,,5.883330821990967,0.30504176020622253,0.3034508228302002,0.10000000149011612
25,sac,16.56880011829237,379.0,0.75,1.0144742727279663,,,,5.5769853591918945,0.03882133960723877,0.03980589658021927,0.10000000149011612
26,sac,17.16212035197234,263.75,1.0,0.9952029585838318,,,,5.09683084487915,1.6479040384292603,1.6423704624176025,0.10000000149011612
27,sac,17.74148058255393,296.75,0.75,0.9420701861381531,,,,4.22322416305542,0.027653604745864868,0.027237696573138237,0.10000000149011612
28,sac,2.293461569486655,220.75,0.75,1.0691112279891968,,,,5.044745922088623,0.02896147593855858,0.030801355838775635,0.10000000149011612
29,sac,19.959001601259466,284.0,1.0,0.9593157172203064,,,,4.52384614944458,0.14444628357887268,0.14467862248420715,0.10000000149011612
30,sac,2.168032418489208,243.0,0.75,1.0499684810638428,,,,5.356945991516113,0.029344499111175537,0.02826014533638954,0.10000000149011612
31,sac,25.58602924557542,354.0,1.0,0.9727327823638916,,,,5.626920223236084,0.1469855010509491,0.14696478843688965,0.10000000149011612
32,sac,17.74842107529443,260.5,1.0,1.0321128368377686,,,,5.185370445251465,0.0428958535194397,0.042168885469436646,0.10000000149011612
33,sac,15.882755638894656,160.25,1.0,0.983728289604187,,,,5.054412841796875,0.14630988240242004,0.14582514762878418,0.10000000149011612
34,sac,13.696388581743236,210.75,1.0,1.0349622964859009,,,,4.655176162719727,0.27337104082107544,0.2711973190307617,0.10000000149011612
35,sac,-3.205986849305665,379.5,0.5,1.0393187999725342,,,,5.922302722930908,0.06515854597091675,0.06135496124625206,0.10000000149011612
36,sac,24.768156128826213,267.0,1.0,1.023072600364685,,,,4.887928485870361,0.14994770288467407,0.14529024064540863,0.10000000149011612
37,sac,18.278306580105394,240.25,1.0,0.9801760911941528,,,,4.366619110107422,0.04264559596776962,0.03882048279047012,0.10000000149011612
38,sac,10.021169109319118,259.25,0.75,1.088979959487915,,,,5.58463191986084,0.14479056000709534,0.14496725797653198,0.10000000149011612
39,sac,20.3375279267445,220.0,1.0,0.9748131036758423,,,,4.450821876525879,0.1464298814535141,0.14763176441192627,0.10000000149011612
40,sac,23.41415773736111,249.0,1.0,1.0036805868148804,,,,3.9237446784973145,0.142720028758049,0.1440589725971222,0.10000000149011612
41,sac,5.744257726555463,212.75,0.75,1.1123011112213135,,,,4.179880142211914,0.053849928081035614,0.05120367556810379,0.10000000149011612
42,sac,23.155297764001766,254.75,1.0,0.9965171217918396,,,,4.969621181488037,0.04569138586521149,0.045694656670093536,0.10000000149011612
43,sac,19.09975737022829,247.25,1.0,1.0078387260437012,,,,3.9142236709594727,0.025603633373975754,0.02570989727973938,0.10000000149011612
44,sac,10.736935751171028,312.75,0.75,1.008289098739624,,,,3.8591721057891846,9.292572021484375,9.320693969726562,0.10000000149011612
45,sac,21.3132756344478,326.0,1.0,1.0945769548416138,,,,4.33238410949707,0.03563214838504791,0.0346573069691658,0.10000000149011612
46,sac,18.781653283275794,317.25,0.75,1.0539941787719727,,,,4.149285316467285,0.17046061158180237,0.17574724555015564,0.10000000149011612
47,sac,25.43798062380518,299.0,1.0,1.0973877906799316,,,,5.410872936248779,0.16512109339237213,0.16694971919059753,0.10000000149011612
48,sac,13.902631595709451,240.75,1.0,1.03397536277771,,,,4.777292251586914,1.5203263759613037,1.508910059928894,0.10000000149011612
49,sac,18.662184322377758,345.0,1.0,1.0611437559127808,,,,5.015450954437256,0.2619779706001282,0.26054510474205017,0.10000000149011612
50,sac,12.550558800304238,326.75,0.75,1.0541930198669434,,,,4.719748497009277,0.0237406175583601,0.025149092078208923,0.10000000149011612
51,sac,13.546778468525849,335.75,0.75,1.0505948066711426,,,,4.155943870544434,0.14561988413333893,0.146264910697937,0.10000000149011612
52,sac,8.456001734992135,257.0,0.75,1.0640578269958496,,,,4.4286885261535645,0.1441909372806549,0.1447417438030243,0.10000000149011612
53,sac,15.025111932115038,278.75,0.75,1.1091593503952026,,,,4.64601993560791,0.2632574141025543,0.26741936802864075,0.10000000149011612
54,sac,2.3381312408628205,171.75,0.75,1.0832217931747437,,,,3.974281072616577,0.4960780143737793,0.5016273856163025,0.10000000149011612
55,sac,25.211644432424343,204.5,1.0,1.1175949573516846,,,,4.672051429748535,0.03904455900192261,0.03466326370835304,0.10000000149011612
56,sac,26.05891443381875,254.25,1.0,1.0316654443740845,,,,4.401187896728516,0.029438426718115807,0.031191159039735794,0.10000000149011612
57,sac,19.560575355133793,257.25,1.0,1.0208128690719604,,,,4.056273937225342,0.26618051528930664,0.2656835615634918,0.10000000149011612
58,sac,29.82173096190786,321.75,1.0,1.0583702325820923,,,,4.097626686096191,0.14193396270275116,0.1402679681777954,0.10000000149011612
59,sac,19.914337624986345,236.0,1.0,1.0849416255950928,,,,4.114711761474609,0.025703519582748413,0.025912903249263763,0.10000000149011612
60,sac,5.176547525817262,275.25,0.75,1.0890156030654907,,,,3.655946969985962,1.5150220394134521,1.514460802078247,0.10000000149011612
61,sac,3.6583559573804028,363.75,0.75,1.0303806066513062,,,,3.8287172317504883,0.14967522025108337,0.14979729056358337,0.10000000149011612
62,sac,10.417678779128483,245.25,0.75,1.0943514108657837,,,,3.664912223815918,0.27470719814300537,0.27382490038871765,0.10000000149011612
63,sac,6.8723412044971655,236.75,0.75,1.1168137788772583,,,,3.6617679595947266,0.15324078500270844,0.15429645776748657,0.10000000149011612
64,sac,3.9673542322155795,234.0,0.75,1.0576010942459106,,,,3.9331016540527344,0.3751269578933716,0.3743724822998047,0.10000000149011612
65,sac,10.550569290834725,245.75,0.75,1.1262937784194946,,,,3.735607624053955,0.2666480541229248,0.26759934425354004,0.10000000149011612
66,sac,-4.895263203651303,360.75,0.5,1.137531042098999,,,,3.669644355773926,0.025796804577112198,0.026346370577812195,0.10000000149011612
67,sac,24.162195907369785,208.25,1.0,1.089823603630066,,,,3.8577475547790527,0.02615947276353836,0.027107227593660355,0.10000000149011612
68,sac,5.869748269859551,223.25,0.75,1.1463372707366943,,,,4.527618408203125,0.14882183074951172,0.14737854897975922,0.10000000149011612
69,sac,23.32262482082861,313.0,1.0,1.0755342245101929,,,,3.365133047103882,0.022326402366161346,0.022524721920490265,0.10000000149011612
70,sac,-2.4521529213047843,351.25,0.5,1.175351858139038,,,,3.8241803646087646,0.28476303815841675,0.2820852994918823,0.10000000149011612
71,sac,5.273087990673939,172.5,0.75,1.1146113872528076,,,,3.531754732131958,1.5681852102279663,1.5767619609832764,0.10000000149011612
72,sac,15.311541366826741,247.0,1.0,1.133614182472229,,,,4.6868720054626465,1.5340819358825684,1.5347766876220703,0.10000000149011612
73,sac,18.725720141946603,178.5,1.0,1.0642130374908447,,,,3.4702565670013428,0.15835966169834137,0.15776219964027405,0.10000000149011612
74,sac,0.8361315034949506,188.75,0.75,1.1806647777557373,,,,4.010602951049805,19.15522003173828,19.15564727783203,0.10000000149011612
75,sac,-7.4911803213724735,412.5,0.5,1.1109905242919922,,,,3.952409029006958,0.18061667680740356,0.18177206814289093,0.10000000149011612
76,sac,5.910310530314091,232.75,0.75,1.3061935901641846,,,,4.11061429977417,0.06644295156002045,0.06209469586610794,0.10000000149011612
77,sac,19.230150202393475,304.0,1.0,1.021485447883606,,,,4.205001354217529,0.28738874197006226,0.28240296244621277,0.10000000149011612
78,sac,21.373398008757167,257.25,1.0,1.2258105278015137,,,,3.647536277770996,9.645310401916504,9.66512680053711,0.10000000149011612
79,sac,25.389525356679712,249.5,1.0,1.0710972547531128,,,,4.034404754638672,0.03828083723783493,0.03969883918762207,0.10000000149011612
80,sac,3.829164699048671,364.25,0.75,1.2244691848754883,,,,4.936160087585449,0.15223035216331482,0.15142351388931274,0.10000000149011612
81,sac,3.769353149851003,302.5,0.75,1.1707727909088135,,,,4.475380897521973,0.15780234336853027,0.1550799161195755,0.10000000149011612
82,sac,34.99413198897146,380.25,1.0,1.1361359357833862,,,,4.491654396057129,0.27945131063461304,0.27841877937316895,0.10000000149011612
83,sac,3.5350869745139466,226.0,0.75,1.2171114683151245,,,,4.768163681030273,0.28366294503211975,0.28442877531051636,0.10000000149011612
84,sac,20.761965412628683,195.0,1.0,1.1246229410171509,,,,4.016951560974121,0.04457069933414459,0.04429866001009941,0.10000000149011612
85,sac,9.464600992116754,361.0,0.75,1.2202229499816895,,,,4.332627773284912,0.28653207421302795,0.2835398316383362,0.10000000149011612
86,sac,20.74511767480279,249.25,1.0,1.0724155902862549,,,,3.719309091567993,0.15344105660915375,0.15533027052879333,0.10000000149011612
87,sac,18.099552776189793,302.5,1.0,1.230928897857666,,,,4.201725959777832,0.028017975389957428,0.02898506633937359,0.10000000149011612
88,sac,18.781260293289318,266.75,1.0,1.1068309545516968,,,,3.9154703617095947,0.15646708011627197,0.15611134469509125,0.10000000149011612
89,sac,23.058993043578845,249.5,1.0,1.2104578018188477,,,,4.099606513977051,0.02823328599333763,0.029227007180452347,0.10000000149011612
90,sac,7.852031616740812,306.25,0.75,1.2594964504241943,,,,3.954139232635498,9.349162101745605,9.311683654785156,0.10000000149011612
91,sac,23.536125982532276,333.5,1.0,1.096420407295227,,,,4.126262664794922,0.16203130781650543,0.1609439253807068,0.10000000149011612
92,sac,14.451304703368626,304.5,0.75,1.2586464881896973,,,,3.4609737396240234,0.04600776731967926,0.04302732273936272,0.10000000149011612
93,sac,8.307006472664735,266.0,0.75,1.1120622158050537,,,,3.9306042194366455,0.03820120543241501,0.0389162078499794,0.10000000149011612
94,sac,22.368575724822847,310.75,1.0,1.1274126768112183,,,,3.558629274368286,0.025694310665130615,0.024893175810575485,0.10000000149011612
95,sac,-17.359388504091292,308.25,0.25,1.1303125619888306,,,,3.371673583984375,0.02364320680499077,0.02308466099202633,0.10000000149011612
96,sac,17.31542778256056,206.75,1.0,1.17307710647583,,,,3.4313244819641113,0.14726334810256958,0.14853031933307648,0.10000000149011612
97,sac,11.01930940366707,251.25,0.75,1.1894922256469727,,,,4.3361053466796875,0.2708413004875183,0.2727331817150116,0.10000000149011612
98,sac,20.054120534394965,171.75,1.0,1.1784050464630127,,,,4.445995807647705,0.26921629905700684,0.2689668536186218,0.10000000149011612
99,sac,-0.3738320584702848,347.75,0.5,1.1978936195373535,,,,3.501681327819824,0.026162467896938324,0.025668244808912277,0.10000000149011612
100,sac,20.272621033139263,244.25,1.0,1.1856698989868164,,,,4.219140529632568,0.295093834400177,0.29782724380493164,0.10000000149011612
101,sac,5.56129205874918,247.5,0.75,1.1008939743041992,,,,3.711331367492676,0.16478502750396729,0.16845449805259705,0.10000000149011612
102,sac,20.11240752974634,236.5,1.0,1.1976803541183472,,,,4.776968002319336,0.2798309922218323,0.2812131941318512,0.10000000149011612
103,sac,11.434526966329834,331.75,0.75,1.2465602159500122,,,,4.285852432250977,1.4634416103363037,1.477287769317627,0.10000000149011612
104,sac,14.799632829974545,300.5,1.0,1.1409680843353271,,,,3.934981107711792,0.16183364391326904,0.16160070896148682,0.10000000149011612
105,sac,18.50248082901888,198.25,1.0,1.1995025873184204,,,,4.516678810119629,0.28429457545280457,0.284819096326828,0.10000000149011612
106,sac,21.541295558669756,249.5,1.0,1.1702864170074463,,,,3.7001166343688965,0.14552131295204163,0.14609265327453613,0.10000000149011612
107,sac,20.398545446508976,374.25,1.0,1.209959626197815,,,,3.9932689666748047,0.158384770154953,0.16089145839214325,0.10000000149011612
108,sac,27.521456250265338,274.75,1.0,1.1540337800979614,,,,4.036559104919434,0.02823043242096901,0.02953227423131466,0.10000000149011612
109,sac,19.69555187223275,244.0,1.0,1.1431787014007568,,,,3.507666826248169,0.02387305349111557,0.024182405322790146,0.10000000149011612
110,sac,20.26407337598968,205.0,1.0,1.234409213066101,,,,4.5458269119262695,1.4623152017593384,1.4550707340240479,0.10000000149011612
111,sac,24.990722744590286,232.25,1.0,1.2253696918487549,,,,3.8046231269836426,0.025257203727960587,0.024378642439842224,0.10000000149011612
112,sac,5.661082336314991,299.0,0.75,1.154460072517395,,,,3.433519124984741,0.025401070713996887,0.024538658559322357,0.10000000149011612
113,sac,3.3097273667625684,279.0,0.75,1.1747636795043945,,,,3.4819531440734863,0.15772463381290436,0.15864084661006927,0.10000000149011612
114,sac,2.491678872011563,312.25,0.75,1.1948095560073853,,,,4.086978912353516,0.025241639465093613,0.025189369916915894,0.10000000149011612
115,sac,21.01261743938872,222.5,1.0,1.2239608764648438,,,,3.624019145965576,0.028001025319099426,0.029549095779657364,0.10000000149011612
116,sac,20.708657299859944,272.0,1.0,1.125596284866333,,,,4.177414894104004,0.04083675146102905,0.03925905376672745,0.10000000149011612
117,sac,3.9785764588833477,373.0,0.75,1.2862468957901,,,,3.3442165851593018,9.475213050842285,9.519614219665527,0.10000000149011612
118,sac,23.66562850573631,204.0,1.0,1.1545231342315674,,,,4.071755886077881,0.03719223290681839,0.04133438318967819,0.10000000149011612
119,sac,16.98541781988242,255.75,1.0,1.2538652420043945,,,,4.140631198883057,0.2956610918045044,0.2994915843009949,0.10000000149011612
120,sac,24.53054920541729,287.25,1.0,1.1807299852371216,,,,3.436138153076172,0.03245246410369873,0.03224144130945206,0.10000000149011612
121,sac,17.05136385527398,269.25,1.0,1.2147257328033447,,,,3.722869873046875,0.15903905034065247,0.15884967148303986,0.10000000149011612
122,sac,9.94746971877238,306.75,0.75,1.1967660188674927,,,,3.2652907371520996,0.2881430983543396,0.28745508193969727,0.10000000149011612
123,sac,14.75800261884405,396.75,0.75,1.2180176973342896,,,,3.623178005218506,0.15382513403892517,0.15487465262413025,0.10000000149011612
124,sac,17.686490630581183,238.75,1.0,1.2041058540344238,,,,3.214348554611206,0.031564611941576004,0.03090488538146019,0.10000000149011612
125,sac,19.153197297734472,200.25,1.0,1.1845349073410034,,,,3.543130874633789,0.025676198303699493,0.02621709182858467,0.10000000149011612
126,sac,22.22045061333768,182.25,1.0,1.2005544900894165,,,,4.167788982391357,0.29519569873809814,0.2928972840309143,0.10000000149011612
127,sac,21.472057980739237,418.25,1.0,1.2596684694290161,,,,3.908090591430664,0.025051632896065712,0.025475483387708664,0.10000000149011612
128,sac,20.327565546077828,180.75,1.0,1.1913325786590576,,,,3.8915767669677734,0.15691131353378296,0.15697278082370758,0.10000000149011612
129,sac,5.313322856017226,305.25,0.75,1.1928067207336426,,,,3.908857822418213,0.42986828088760376,0.4308137595653534,0.10000000149011612
130,sac,21.201010153112712,245.25,1.0,1.2225003242492676,,,,3.9061923027038574,0.028288263827562332,0.028419088572263718,0.10000000149011612
131,sac,6.418077704609239,172.5,0.75,1.268522024154663,,,,3.433806896209717,0.023587699979543686,0.024173563346266747,0.10000000149011612
132,sac,18.764854340531706,336.0,1.0,1.2150684595108032,,,,3.4736714363098145,0.16269022226333618,0.16365131735801697,0.10000000149011612
133,sac,9.348229415456927,218.0,0.75,1.2257795333862305,,,,3.8382081985473633,0.16558073461055756,0.16634975373744965,0.10000000149011612
134,sac,11.517476250372265,319.5,0.75,1.14454984664917,,,,3.2431344985961914,0.1496647596359253,0.1499195396900177,0.10000000149011612
135,sac,20.09103278125757,308.75,1.0,1.3011306524276733,,,,3.7548487186431885,0.03886677324771881,0.041213810443878174,0.10000000149011612
136,sac,20.728743833661667,179.0,1.0,1.315430760383606,,,,4.008735656738281,0.3099643588066101,0.3045032322406769,0.10000000149011612
137,sac,14.07194998918385,358.25,0.75,1.147005319595337,,,,3.6019067764282227,0.045380741357803345,0.04371638596057892,0.10000000149011612
138,sac,22.432017334069783,249.25,1.0,1.2429068088531494,,,,4.214054107666016,0.02319917641580105,0.02330803871154785,0.10000000149011612
139,sac,-19.115382808635594,454.75,0.5,1.1718204021453857,,,,3.8199334144592285,0.030173994600772858,0.029746361076831818,0.10000000149011612
140,sac,-3.182523357526126,237.5,1.0,1.2147250175476074,,,,3.9187815189361572,0.2941325902938843,0.2948552370071411,0.10000000149011612
141,sac,14.22009093929977,425.5,0.75,1.2338006496429443,,,,3.731126308441162,0.16356369853019714,0.16223454475402832,0.10000000149011612
142,sac,23.70321821480672,229.25,1.0,1.2169685363769531,,,,3.309901475906372,0.16086708009243011,0.15981175005435944,0.10000000149011612
143,sac,12.438466294130295,328.0,0.75,1.2331089973449707,,,,4.231374740600586,0.29300475120544434,0.293096661567688,0.10000000149011612
144,sac,20.706692992446513,264.75,1.0,1.1992965936660767,,,,3.481869697570801,0.4161376357078552,0.41960370540618896,0.10000000149011612
145,sac,-3.56946835208592,284.75,0.5,1.2000083923339844,,,,3.3762099742889404,0.2949654459953308,0.2958010137081146,0.10000000149011612
146,sac,23.33025290719663,195.5,1.0,1.1921823024749756,,,,3.4576528072357178,0.4916591942310333,0.49013203382492065,0.10000000149011612
147,sac,6.729023235076848,194.25,0.75,1.2224456071853638,,,,4.642614364624023,0.2806732952594757,0.2800617814064026,0.10000000149011612
148,sac,19.67487911790205,261.25,1.0,1.2419582605361938,,,,3.861583709716797,0.10352423042058945,0.10051722079515457,0.10000000149011612
149,sac,17.40623035076598,191.75,1.0,1.3476693630218506,,,,4.190349578857422,0.05076822638511658,0.04713023826479912,0.10000000149011612
150,sac,14.578290090793733,295.25,1.0,1.326582670211792,,,,3.6818337440490723,8.65816593170166,8.616150856018066,0.10000000149011612
151,sac,18.437995062543216,353.25,0.75,1.1629348993301392,,,,4.36414909362793,0.042511098086833954,0.04291767254471779,0.10000000149011612
152,sac,5.325594288597948,326.75,0.75,1.246829628944397,,,,3.855999708175659,0.5782527923583984,0.5726579427719116,0.10000000149011612
153,sac,0.7515883925272204,376.5,0.75,1.2914234399795532,,,,4.112368583679199,0.041087910532951355,0.03942345082759857,0.10000000149011612
154,sac,10.220464440587158,240.0,0.75,1.2007405757904053,,,,4.106799125671387,0.03177380561828613,0.028734661638736725,0.10000000149011612
155,sac,0.12765714458334987,419.75,0.5,1.314046025276184,,,,3.7183094024658203,0.17197060585021973,0.1727370172739029,0.10000000149011612
156,sac,19.287557713368486,231.75,1.0,1.2351033687591553,,,,3.746375799179077,0.028795290738344193,0.02877267450094223,0.10000000149011612
157,sac,22.795659272717522,237.0,1.0,1.2069084644317627,,,,3.9857287406921387,0.43635889887809753,0.4389644265174866,0.10000000149011612
158,sac,27.1430057808061,253.25,1.0,1.3168660402297974,,,,3.323845386505127,0.029473640024662018,0.028532423079013824,0.10000000149011612
159,sac,11.116129543670901,308.75,0.75,1.251455545425415,,,,3.3215746879577637,1.4511785507202148,1.4508123397827148,0.10000000149011612
160,sac,21.097523422468527,235.0,1.0,1.224974274635315,,,,3.641554594039917,0.4288092851638794,0.43512260913848877,0.10000000149011612
161,sac,6.387064474883331,207.75,0.75,1.291407823562622,,,,3.163503408432007,0.029743200168013573,0.03177232667803764,0.10000000149011612
162,sac,6.456514294731014,344.25,0.75,1.1363904476165771,,,,3.3160977363586426,0.1674245148897171,0.16735632717609406,0.10000000149011612
163,sac,0.08401942891820191,436.0,0.5,1.3073923587799072,,,,3.8803176879882812,0.31181424856185913,0.3080243170261383,0.10000000149011612
164,sac,2.3754342514541307,209.0,0.75,1.2588865756988525,,,,4.336518287658691,0.022381406277418137,0.02223799005150795,0.10000000149011612
165,sac,-2.4626287191502687,283.5,0.5,1.3508104085922241,,,,3.339282989501953,0.034642294049263,0.03252512961626053,0.10000000149011612
166,sac,25.17791335830666,365.75,1.0,1.1640682220458984,,,,3.03145694732666,1.6066375970840454,1.6054754257202148,0.10000000149011612
167,sac,17.93861829479276,194.0,1.0,1.2632242441177368,,,,3.268237829208374,0.02806423418223858,0.026723772287368774,0.10000000149011612
168,sac,3.653415689774021,333.25,0.75,1.2736989259719849,,,,4.184481143951416,0.24361659586429596,0.24499282240867615,0.10000000149011612
169,sac,-18.872012842934396,445.75,0.25,1.1866397857666016,,,,4.111459255218506,0.4318017363548279,0.4317859411239624,0.10000000149011612
170,sac,13.096795936918234,297.75,0.75,1.307842493057251,,,,3.6033482551574707,0.167605459690094,0.16838805377483368,0.10000000149011612
171,sac,22.149485185192813,313.75,1.0,1.2488126754760742,,,,3.910979747772217,0.15674345195293427,0.157904714345932,0.10000000149011612
172,sac,4.258531734516772,185.75,0.75,1.3755738735198975,,,,3.948624610900879,0.04650218412280083,0.05129528418183327,0.10000000149011612
173,sac,21.32079037941189,202.0,1.0,1.2378250360488892,,,,3.6661181449890137,0.03420919179916382,0.03264845162630081,0.10000000149011612
174,sac,23.14308069605694,209.0,1.0,1.2609727382659912,,,,3.545525312423706,9.482603073120117,9.485082626342773,0.10000000149011612
175,sac,2.239850877064206,336.25,0.5,1.2994641065597534,,,,4.7765069007873535,0.025187134742736816,0.02470824122428894,0.10000000149011612
176,sac,9.289312557693322,234.5,0.75,1.2682164907455444,,,,3.8040084838867188,0.30351847410202026,0.3038753271102905,0.10000000149011612
177,sac,3.823774195554594,181.75,0.75,1.2388955354690552,,,,3.5284767150878906,0.15521971881389618,0.15628854930400848,0.10000000149011612
178,sac,19.676806321565795,162.0,1.0,1.2777032852172852,,,,3.826265811920166,0.03317458927631378,0.03243298456072807,0.10000000149011612
179,sac,7.006905326677125,353.0,0.75,1.2323017120361328,,,,3.6182971000671387,0.29252782464027405,0.29397863149642944,0.10000000149011612
180,sac,3.5134754439824016,290.0,0.75,1.29668128490448,,,,3.6357717514038086,0.022512147203087807,0.02302544005215168,0.10000000149011612
181,sac,3.8647126334387885,142.5,0.75,1.2101434469223022,,,,3.1292319297790527,2.8796744346618652,2.869004726409912,0.10000000149011612
182,sac,9.954687104242678,210.5,0.75,1.1919902563095093,,,,3.4371066093444824,0.16212895512580872,0.15990163385868073,0.10000000149011612
183,sac,3.9463165161347904,182.25,0.75,1.4044146537780762,,,,4.300446033477783,0.17496781051158905,0.174098402261734,0.10000000149011612
184,sac,18.044421858452953,209.0,1.0,1.1682586669921875,,,,4.531894683837891,9.17570686340332,9.173776626586914,0.10000000149011612
185,sac,-11.062215195637535,285.0,0.5,1.1748178005218506,,,,3.2050352096557617,0.4253283441066742,0.4299617409706116,0.10000000149011612
186,sac,2.8474235338779783,149.25,0.75,1.3753161430358887,,,,3.5915274620056152,0.047087348997592926,0.041096556931734085,0.10000000149011612
187,sac,24.438844624634545,290.5,1.0,1.1741541624069214,,,,3.3724312782287598,0.1696268767118454,0.17014288902282715,0.10000000149011612
188,sac,21.860785162026385,257.25,1.0,1.2184003591537476,,,,3.786220073699951,0.2814512252807617,0.2888628840446472,0.10000000149011612
189,sac,18.413624496918196,194.0,1.0,1.224095344543457,,,,4.003383159637451,0.16742610931396484,0.1702188402414322,0.10000000149011612
190,sac,-15.033888393668022,281.75,0.25,1.4215281009674072,,,,3.413623809814453,0.18565653264522552,0.18366822600364685,0.10000000149011612
191,sac,21.330343725354243,213.75,1.0,1.1040292978286743,,,,3.3998420238494873,0.18541638553142548,0.18180328607559204,0.10000000149011612
192,sac,16.830068481602424,170.75,1.0,1.4463188648223877,,,,4.390500068664551,0.2143968939781189,0.2075292468070984,0.10000000149011612
193,sac,10.614511847550045,303.5,0.75,1.2257081270217896,,,,3.846710205078125,0.44972938299179077,0.45264047384262085,0.10000000149011612
194,sac,-10.362457805035103,186.0,0.5,1.3634114265441895,,,,3.9937994480133057,1.4029009342193604,1.3999992609024048,0.10000000149011612
195,sac,9.726306326380307,210.75,0.75,1.2740871906280518,,,,4.02515983581543,0.0465356670320034,0.0461246594786644,0.10000000149011612
196,sac,12.035957686235278,392.0,0.75,1.2552980184555054,,,,3.810302734375,8.314301490783691,8.270334243774414,0.10000000149011612
197,sac,13.131962675565443,335.25,0.75,1.3137043714523315,,,,3.539228916168213,1.4666714668273926,1.4598928689956665,0.10000000149011612
198,sac,15.596559713937923,320.0,0.75,1.4051549434661865,,,,3.9351582527160645,0.033908821642398834,0.03748887777328491,0.10000000149011612
199,sac,9.04777112160053,311.25,0.75,1.4483462572097778,,,,4.519757270812988,18.46002960205078,18.396028518676758,0.10000000149011612
200,sac,16.52783589082386,159.5,1.0,1.2299163341522217,,,,3.9451582431793213,0.18662326037883759,0.18976841866970062,0.10000000149011612
201,sac,6.852801082175385,369.75,0.75,1.2851371765136719,,,,4.312528610229492,0.32489341497421265,0.3217446208000183,0.10000000149011612
202,sac,0.40799377785771007,302.0,0.75,1.3004372119903564,,,,3.900850534439087,0.035113103687763214,0.03295004740357399,0.10000000149011612
