global_episode,iteration,rollout_name,semantic_target,course,return,steps,success,goal_settled,final_pos_err_m,start_idx,collision,termination
1426,356,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,19.306243748341597,197,1,1,0.3425147473326867,0,0,goal_reached
1427,356,flightroom_071353_q00,green_clock,green clock,31.746255218593365,245,1,1,0.4081929545000663,0,0,goal_reached
1428,356,flightroom_071718_q20,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-25.492302396254,670,0,0,1.5475351915969195,0,0,timeout
1429,357,flightroom_071353_q02,green_clock,green clock,16.158021816790242,164,1,1,0.2379431670573415,0,0,goal_reached
1430,357,flightroom_071353_q50,green_clock,green clock,18.651480091362966,158,1,1,0.2741283243242523,0,0,goal_reached
1431,357,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,18.933835828953672,173,1,1,0.2622657210561579,0,0,goal_reached
1432,357,flightroom_071718_q70,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,30.10052905803895,295,1,1,0.4549919362280311,0,0,goal_reached
1433,358,flightroom_071353_q35,green_clock,green clock,16.140379992906162,218,1,1,0.4116236894456281,0,0,goal_reached
1434,358,flightroom_071718_q01,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,18.6432527487911,200,1,1,0.4611929213578033,0,0,goal_reached
1435,358,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.420798548630906,292,1,1,0.47165500002715166,0,0,goal_reached
1436,358,flightroom_071353_q95,green_clock,green clock,24.04448168822004,185,1,1,0.3944510205253643,0,0,goal_reached
1437,359,flightroom_071353_q50,green_clock,green clock,16.758813144492642,142,1,1,0.40534064025175365,0,0,goal_reached
1438,359,flightroom_071718_q70,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,28.604646656647315,244,1,1,0.4698415580710051,0,0,goal_reached
1439,359,flightroom_071718_q20,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-24.665216913139613,670,0,0,1.731227339285505,0,0,timeout
1440,359,flightroom_071353_q03,green_clock,green clock,16.817002878434234,135,1,1,0.2891824138203401,0,0,goal_reached
1441,360,flightroom_071353_q02,green_clock,green clock,16.089159247840513,163,1,1,0.1880274790647193,0,0,goal_reached
1442,360,flightroom_071718_q03,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-46.8134869070527,38,0,0,1.206880320106164,0,1,collision
1443,360,flightroom_071718_q35,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-39.34508055073031,202,0,0,0.2988012257439648,0,1,collision
1444,360,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.37063174302719,263,1,1,0.44553717995429704,0,0,goal_reached
1445,361,flightroom_071353_q20,green_clock,green clock,18.806643048419183,202,1,1,0.35078065750235427,0,0,goal_reached
1446,361,flightroom_071353_q00,green_clock,green clock,33.240617127820734,259,1,1,0.3774488450774635,0,0,goal_reached
1447,361,flightroom_071718_q00,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,31.75214938640368,275,1,1,0.4586148138366195,0,0,goal_reached
1448,361,flightroom_071718_q10,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,29.807533478233637,247,1,1,0.47383599496403295,0,0,goal_reached
1449,362,flightroom_071718_q35,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,16.200745222351618,384,1,1,0.15679854615191374,0,0,goal_reached
1450,362,flightroom_071718_q20,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-53.583310784350445,670,0,0,2.309772199766439,0,0,timeout
1451,362,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.8740469836024,157,1,1,0.46755629792444,0,0,goal_reached
1452,362,flightroom_071353_q20,green_clock,green clock,19.272516696301835,209,1,1,0.4055943105701596,0,0,goal_reached
1453,363,flightroom_071353_q02,green_clock,green clock,14.796673610150528,135,1,1,0.40152916943930556,0,0,goal_reached
1454,363,flightroom_071718_q10,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,29.529620318582587,241,1,1,0.4942692965249399,0,0,goal_reached
1455,363,flightroom_071718_q50,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,10.930524335672429,100,1,1,0.4091139086576043,0,0,goal_reached
1456,363,flightroom_071353_q10,green_clock,green clock,17.17724631016406,133,1,1,0.2754233472880452,0,0,goal_reached
1457,364,flightroom_071718_q35,yellow_handheld_cordless_drill_on_two_boxes,yellow handheld cordless drill on two boxes,-39.57983427707012,203,0,0,0.3228119215491879,0,1,collision
